DIM_GEOGRAPHY_KEY,LATITUDE,LONGITUDE,ISO2_CODE,ISO3_CODE,COUNTRY,ADMIN_REGION,ISO_SUB_DIVISION,ADMIN_REGION_2,RECID
32.09308_-93.3399,32.09308,-93.3399,US,USA,United States,Louisiana,US-LA,Red River Parish,5420
32.09727_-111.7898,32.09727,-111.7898,US,USA,United States,Arizona,US-AZ,Pima County,4958
32.10045_-85.71595,32.10045,-85.71595,US,USA,United States,Alabama,US-AL,Bullock County,2697
32.10788_-94.76178,32.10788,-94.76178,US,USA,United States,Texas,US-TX,Rusk County,2565
32.17222_-83.16835,32.17222,-83.16835,US,USA,United States,Georgia,US-GA,Dodge County,5115
32.17336_-82.53484,32.17336,-82.53484,US,USA,United States,Georgia,US-GA,Montgomery County,3917
32.18219_-107.7497,32.18219,-107.7497,US,USA,United States,New Mexico,US-NM,Luna County,5056
32.21187_-95.85365,32.21187,-95.85365,US,USA,United States,Texas,US-TX,Henderson County,3843
32.22038_-86.2077,32.22038,-86.2077,US,USA,United States,Alabama,US-AL,Montgomery County,3806
32.23221_-83.47596,32.23221,-83.47596,US,USA,United States,Georgia,US-GA,Pulaski County,3383
32.23626_-98.21779,32.23626,-98.21779,US,USA,United States,Texas,US-TX,Erath County,4074
32.24761_-87.78958,32.24761,-87.78958,US,USA,United States,Alabama,US-AL,Marengo County,3533
32.26201_-84.31479,32.26201,-84.31479,US,USA,United States,Georgia,US-GA,Schley County,3619
32.26421_-89.94563,32.26421,-89.94563,US,USA,United States,Mississippi,US-MS,Rankin County,3440
32.26677_-90.44263,32.26677,-90.44263,US,USA,United States,Mississippi,US-MS,Hinds County,2548
31.97294_-83.43252,31.97294,-83.43252,US,USA,United States,Georgia,US-GA,Wilcox County,4288
31.97386_-90.9119,31.97386,-90.9119,US,USA,United States,Mississippi,US-MS,Claiborne County,4045
31.98925_-87.30832,31.98925,-87.30832,US,USA,United States,Alabama,US-AL,Wilcox County,4840
31.99069_-97.13245,31.99069,-97.13245,US,USA,United States,Texas,US-TX,Hill County,4059
31.99982_-81.12888,31.99982,-81.12888,US,USA,United States,Georgia,US-GA,Chatham County,3955
32.00225_-91.33917,32.00225,-91.33917,US,USA,United States,Louisiana,US-LA,Tensas Parish,4731
32.01324_-81.44248,32.01324,-81.44248,US,USA,United States,Georgia,US-GA,Bryan County,5224
32.01768_-89.50668,32.01768,-89.50668,US,USA,United States,Mississippi,US-MS,Smith County,2915
32.01915_-89.11894,32.01915,-89.11894,US,USA,United States,Mississippi,US-MS,Jasper County,5722
32.01962_-88.26318,32.01962,-88.26318,US,USA,United States,Alabama,US-AL,Choctaw County,4399
32.03994_-84.19706,32.03994,-84.19706,US,USA,United States,Georgia,US-GA,Sumter County,3018
32.04132_-88.68943,32.04132,-88.68943,US,USA,United States,Mississippi,US-MS,Clarke County,4517
32.04576_-82.05815,32.04576,-82.05815,US,USA,United States,Georgia,US-GA,Tattnall County,3421
32.04673_-84.55088,32.04673,-84.55088,US,USA,United States,Georgia,US-GA,Webster County,3632
32.04692_-96.47244,32.04692,-96.47244,US,USA,United States,Texas,US-TX,Navarro County,3480
32.05535_-93.73724,32.05535,-93.73724,US,USA,United States,Louisiana,US-LA,De Soto Parish,5534
32.3014_-99.88998,32.3014,-99.88998,US,USA,United States,Texas,US-TX,Taylor County,3568
32.30199_-92.55763,32.30199,-92.55763,US,USA,United States,Louisiana,US-LA,Jackson Parish,5395
32.30345_-100.406,32.30345,-100.406,US,USA,United States,Texas,US-TX,Nolan County,2987
32.30502_-102.6378,32.30502,-102.6378,US,USA,United States,Texas,US-TX,Andrews County,4319
32.30607_-101.9511,32.30607,-101.9511,US,USA,United States,Texas,US-TX,Martin County,2701
32.30611_-101.4355,32.30611,-101.4355,US,USA,United States,Texas,US-TX,Howard County,3740
32.30619_-100.9212,32.30619,-100.9212,US,USA,United States,Texas,US-TX,Mitchell County,2727
32.32589_-87.1065,32.32589,-87.1065,US,USA,United States,Alabama,US-AL,Dallas County,5022
32.32711_-98.83236,32.32711,-98.83236,US,USA,United States,Texas,US-TX,Eastland County,3313
32.34702_-84.7868,32.34702,-84.7868,US,USA,United States,Georgia,US-GA,Chattahoochee County,3731
32.34725_-93.05592,32.34725,-93.05592,US,USA,United States,Louisiana,US-LA,Bienville Parish,4831
32.34839_-96.7946,32.34839,-96.7946,US,USA,United States,Texas,US-TX,Ellis County,4837
32.35278_-106.8326,32.35278,-106.8326,US,USA,United States,New Mexico,US-NM,Dona Ana County,4341
32.35344_-84.52456,32.35344,-84.52456,US,USA,United States,Georgia,US-GA,Marion County,5113
32.3577_-84.04259,32.3577,-84.04259,US,USA,United States,Georgia,US-GA,Macon County,2839
32.3586_-90.85086,32.3586,-90.85086,US,USA,United States,Mississippi,US-MS,Warren County,3226
32.36704_-91.24562,32.36704,-91.24562,US,USA,United States,Louisiana,US-LA,Madison Parish,2541
32.36756_-81.3413,32.36756,-81.3413,US,USA,United States,Georgia,US-GA,Effingham County,2913
32.37506_-95.2691,32.37506,-95.2691,US,USA,United States,Texas,US-TX,Smith County,3334
32.37899_-97.36641,32.37899,-97.36641,US,USA,United States,Texas,US-TX,Johnson County,4850
32.3831_-80.7231,32.3831,-80.7231,US,USA,United States,South Carolina,US-SC,Beaufort County,4149
32.38593_-85.69258,32.38593,-85.69258,US,USA,United States,Alabama,US-AL,Macon County,3060
32.39685_-81.74318,32.39685,-81.74318,US,USA,United States,Georgia,US-GA,Bulloch County,4627
32.40023_-89.11875,32.40023,-89.11875,US,USA,United States,Mississippi,US-MS,Newton County,4872
32.40338_-82.07363,32.40338,-82.07363,US,USA,United States,Georgia,US-GA,Candler County,5193
32.40383_-82.56726,32.40383,-82.56726,US,USA,United States,Georgia,US-GA,Treutlen County,4530
32.40429_-88.66261,32.40429,-88.66261,US,USA,United States,Mississippi,US-MS,Lauderdale County,5719
32.40646_-89.53759,32.40646,-89.53759,US,USA,United States,Mississippi,US-MS,Scott County,4569
32.41776_-91.7634,32.41776,-91.7634,US,USA,United States,Louisiana,US-LA,Richland Parish,5516
32.42999_-97.83218,32.42999,-97.83218,US,USA,United States,Texas,US-TX,Hood County,3972
32.43454_-83.32784,32.43454,-83.32784,US,USA,United States,Georgia,US-GA,Bleckley County,4076
32.4362_-81.03137,32.4362,-81.03137,US,USA,United States,South Carolina,US-SC,Jasper County,4745
32.45895_-83.66618,32.45895,-83.66618,US,USA,United States,Georgia,US-GA,Houston County,4594
32.46369_-82.92216,32.46369,-82.92216,US,USA,United States,Georgia,US-GA,Laurens County,5318
32.47151_-104.3043,32.47151,-104.3043,US,USA,United States,New Mexico,US-NM,Eddy County,3664
32.47832_-92.15481,32.47832,-92.15481,US,USA,United States,Louisiana,US-LA,Ouachita Parish,3961
32.48063_-94.81699,32.48063,-94.81699,US,USA,United States,Texas,US-TX,Gregg County,2568
30.04382_-82.3714,30.04382,-82.3714,US,USA,United States,Florida,US-FL,Union County,4073
30.04717_-83.60333,30.04717,-83.60333,US,USA,United States,Florida,US-FL,Taylor County,4355
30.01075_-95.9876,30.01075,-95.9876,US,USA,United States,Texas,US-TX,Waller County,5733
30.02644_-90.79642,30.02644,-90.79642,US,USA,United States,Louisiana,US-LA,St. James Parish,4502
30.11262_-90.50774,30.11262,-90.50774,US,USA,United States,Louisiana,US-LA,St. John the BaptiSt. Parish,4056
30.12498_-93.89522,30.12498,-93.89522,US,USA,United States,Texas,US-TX,Orange County,5584
30.15169_-94.81217,30.15169,-94.81217,US,USA,United States,Texas,US-TX,Liberty County,4086
30.05805_-98.03106,30.05805,-98.03106,US,USA,United States,Texas,US-TX,Hays County,4271
30.05805_-98.03107,30.05805,-98.03107,US,USA,United States,Texas,US-TX,Hays County,2905
30.0615_-99.35022,30.0615,-99.35022,US,USA,United States,Texas,US-TX,Kerr County,5632
30.06872_-89.9313,30.06872,-89.9313,US,USA,United States,Louisiana,US-LA,Orleans Parish,5439
29.99979_-104.2406,29.99979,-104.2406,US,USA,United States,Texas,US-TX,Presidio County,2579
29.93752_-85.2404,29.93752,-85.2404,US,USA,United States,Florida,US-FL,Gulf County,4065
29.94468_-98.71161,29.94468,-98.71161,US,USA,United States,Texas,US-TX,Kendall County,2665
30.39224_-89.47276,30.39224,-89.47276,US,USA,United States,Mississippi,US-MS,Hancock County,4040
30.40473_-89.96061,30.40473,-89.96061,US,USA,United States,Louisiana,US-LA,St. Tammany Parish,5196
30.40592_-85.19726,30.40592,-85.19726,US,USA,United States,Florida,US-FL,Calhoun County,5593
30.33103_-82.2846,30.33103,-82.2846,US,USA,United States,Florida,US-FL,Baker County,3844
30.33159_-81.67079,30.33159,-81.67079,US,USA,United States,Florida,US-FL,Duval County,3380
30.33236_-94.39029,30.33236,-94.39029,US,USA,United States,Texas,US-TX,Hardin County,3126
30.33463_-97.7822,30.33463,-97.7822,US,USA,United States,Texas,US-TX,Travis County,3656
30.29051_-92.41198,30.29051,-92.41198,US,USA,United States,Louisiana,US-LA,Acadia Parish,4327
30.30021_-95.50305,30.30021,-95.50305,US,USA,United States,Texas,US-TX,Montgomery County,4511
30.31067_-96.96568,30.31067,-96.96568,US,USA,United States,Texas,US-TX,Lee County,3210
30.31803_-98.94627,30.31803,-98.94627,US,USA,United States,Texas,US-TX,Gillespie County,4906
30.25845_-91.34943,30.25845,-91.34943,US,USA,United States,Louisiana,US-LA,Iberville Parish,5078
30.2649_-85.62029,30.2649,-85.62029,US,USA,United States,Florida,US-FL,Bay County,3942
30.26638_-98.39976,30.26638,-98.39976,US,USA,United States,Texas,US-TX,Blanco County,4874
30.26768_-92.81414,30.26768,-92.81414,US,USA,United States,Louisiana,US-LA,Jefferson Davis Parish,2737
30.19558_-82.99149,30.19558,-82.99149,US,USA,United States,Florida,US-FL,Suwannee County,4130
30.20355_-90.91132,30.20355,-90.91132,US,USA,United States,Louisiana,US-LA,Ascension Parish,5198
30.20679_-92.0639,30.20679,-92.0639,US,USA,United States,Louisiana,US-LA,Lafayette Parish,4249
30.16672_-84.39941,30.16672,-84.39941,US,USA,United States,Florida,US-FL,Wakulla County,5689
30.21451_-96.40331,30.21451,-96.40331,US,USA,United States,Texas,US-TX,Washington County,4728
30.22449_-82.62154,30.22449,-82.62154,US,USA,United States,Florida,US-FL,Columbia County,5590
30.22823_-91.72691,30.22823,-91.72691,US,USA,United States,Louisiana,US-LA,St. Martin Parish,3822
30.22917_-93.35784,30.22917,-93.35784,US,USA,United States,Louisiana,US-LA,Calcasieu Parish,3745
30.24134_-84.88289,30.24134,-84.88289,US,USA,United States,Florida,US-FL,Liberty County,5166
30.10364_-97.31201,30.10364,-97.31201,US,USA,United States,Texas,US-TX,Bastrop County,3830
30.10365_-97.31201,30.10365,-97.31201,US,USA,United States,Texas,US-TX,Bastrop County,4766
30.73898_-95.57223,30.73898,-95.57223,US,USA,United States,Texas,US-TX,Walker County,4834
30.74391_-94.02502,30.74391,-94.02502,US,USA,United States,Texas,US-TX,Jasper County,5180
30.72895_-92.40588,30.72895,-92.40588,US,USA,United States,Louisiana,US-LA,Evangeline Parish,2725
30.66695_-87.36063,30.66695,-87.36063,US,USA,United States,Florida,US-FL,Escambia County,4107
30.76855_-89.58976,30.76855,-89.58976,US,USA,United States,Mississippi,US-MS,Pearl River County,4190
30.77123_-94.37653,30.77123,-94.37653,US,USA,United States,Texas,US-TX,Tyler County,4980
30.78102_-102.7235,30.78102,-102.7235,US,USA,United States,Texas,US-TX,Pecos County,4027
30.78171_-82.13776,30.78171,-82.13776,US,USA,United States,Georgia,US-GA,Charlton County,3393
30.78626_-93.74466,30.78626,-93.74466,US,USA,United States,Texas,US-TX,Newton County,5027
30.7863_-96.97675,30.7863,-96.97675,US,USA,United States,Texas,US-TX,Milam County,3288
30.78851_-98.1824,30.78851,-98.1824,US,USA,United States,Texas,US-TX,Burnet County,5415
30.78989_-89.11771,30.78989,-89.11771,US,USA,United States,Mississippi,US-MS,Stone County,2749
30.79266_-94.82996,30.79266,-94.82996,US,USA,United States,Texas,US-TX,Polk County,3707
30.79533_-85.21537,30.79533,-85.21537,US,USA,United States,Florida,US-FL,Jackson County,3724
30.82193_-90.7104,30.82193,-90.7104,US,USA,United States,Louisiana,US-LA,St. Helena Parish,3214
30.83363_-83.26769,30.83363,-83.26769,US,USA,United States,Georgia,US-GA,Lowndes County,4044
30.84213_-83.58044,30.84213,-83.58044,US,USA,United States,Georgia,US-GA,Brooks County,2901
30.84468_-91.04622,30.84468,-91.04622,US,USA,United States,Louisiana,US-LA,East Feliciana Parish,3859
30.85339_-90.0405,30.85339,-90.0405,US,USA,United States,Louisiana,US-LA,Washington Parish,3159
30.91496_-82.7062,30.91496,-82.7062,US,USA,United States,Georgia,US-GA,Clinch County,5099
30.93137_-81.66601,30.93137,-81.66601,US,USA,United States,Georgia,US-GA,Camden County,5588
30.93866_-84.8688,30.93866,-84.8688,US,USA,United States,Georgia,US-GA,Seminole County,4579
30.86257_-88.64397,30.86257,-88.64397,US,USA,United States,Mississippi,US-MS,George County,2580
30.86368_-83.9193,30.86368,-83.9193,US,USA,United States,Georgia,US-GA,Thomas County,3741
30.86793_-85.81399,30.86793,-85.81399,US,USA,United States,Florida,US-FL,Holmes County,4032
30.8747_-84.23435,30.8747,-84.23435,US,USA,United States,Georgia,US-GA,Grady County,5621
30.87566_-91.41288,30.87566,-91.41288,US,USA,United States,Louisiana,US-LA,West Feliciana Parish,5121
30.87836_-84.57894,30.87836,-84.57894,US,USA,United States,Georgia,US-GA,Decatur County,2614
30.59895_-92.00585,30.59895,-92.00585,US,USA,United States,Louisiana,US-LA,St. Landry Parish,4644
30.63459_-90.40808,30.63459,-90.40808,US,USA,United States,Louisiana,US-LA,Tangipahoa Parish,2818
30.64362_-86.16961,30.64362,-86.16961,US,USA,United States,Florida,US-FL,Walton County,5208
30.64806_-97.60078,30.64806,-97.60078,US,USA,United States,Texas,US-TX,Williamson County,3846
30.64807_-97.60077,30.64807,-97.60077,US,USA,United States,Texas,US-TX,Williamson County,3978
30.6485_-93.34333,30.6485,-93.34333,US,USA,United States,Louisiana,US-LA,Beauregard Parish,4557
30.65272_-92.82797,30.65272,-92.82797,US,USA,United States,Louisiana,US-LA,Allen Parish,3065
30.66049_-96.30207,30.66049,-96.30207,US,USA,United States,Texas,US-TX,Brazos County,4422
30.70568_-98.68396,30.70568,-98.68396,US,USA,United States,Texas,US-TX,Llano County,4562
30.70911_-91.60079,30.70911,-91.60079,US,USA,United States,Louisiana,US-LA,Pointe Coupee Parish,5057
30.71007_-82.89392,30.71007,-82.89392,US,USA,United States,Georgia,US-GA,Echols County,4664
30.71091_-88.19728,30.71091,-88.19728,US,USA,United States,Alabama,US-AL,Mobile County,5587
30.71773_-99.22604,30.71773,-99.22604,US,USA,United States,Texas,US-TX,Mason County,2946
30.68827_-87.74721,30.68827,-87.74721,US,USA,United States,Alabama,US-AL,Baldwin County,4812
30.69119_-86.59171,30.69119,-86.59171,US,USA,United States,Florida,US-FL,Okaloosa County,3037
30.70129_-87.02233,30.70129,-87.02233,US,USA,United States,Florida,US-FL,Santa Rosa County,4692
30.61053_-85.66522,30.61053,-85.66522,US,USA,United States,Florida,US-FL,Washington County,3913
30.61071_-81.80147,30.61071,-81.80147,US,USA,United States,Florida,US-FL,Nassau County,3203
30.53775_-91.09512,30.53775,-91.09512,US,USA,United States,Louisiana,US-LA,East Baton Rouge Parish,3677
30.54366_-95.98531,30.54366,-95.98531,US,USA,United States,Texas,US-TX,Grimes County,5123
30.5795_-84.61353,30.5795,-84.61353,US,USA,United States,Florida,US-FL,Gadsden County,5168
30.57952_-95.16686,30.57952,-95.16686,US,USA,United States,Texas,US-TX,San Jacinto County,4118
30.49244_-96.62128,30.49244,-96.62128,US,USA,United States,Texas,US-TX,Burleson County,2659
30.49646_-82.94802,30.49646,-82.94802,US,USA,United States,Florida,US-FL,Hamilton County,3056
30.48679_-99.74854,30.48679,-99.74854,US,USA,United States,Texas,US-TX,Kimble County,4597
30.48689_-88.62642,30.48689,-88.62642,US,USA,United States,Mississippi,US-MS,Jackson County,2754
30.43767_-83.89519,30.43767,-83.89519,US,USA,United States,Florida,US-FL,Jefferson County,4126
30.43777_-90.7235,30.43777,-90.7235,US,USA,United States,Louisiana,US-LA,Livingston Parish,5042
30.43906_-89.09059,30.43906,-89.09059,US,USA,United States,Mississippi,US-MS,Harrison County,3872
30.44409_-83.47014,30.44409,-83.47014,US,USA,United States,Florida,US-FL,Madison County,5696
30.45797_-84.27795,30.45797,-84.27795,US,USA,United States,Florida,US-FL,Leon County,3626
30.46366_-91.31257,30.46366,-91.31257,US,USA,United States,Louisiana,US-LA,West Baton Rouge Parish,5142
31.85_-103.0483,31.85,-103.0483,US,USA,United States,Texas,US-TX,Winkler County,4470
31.86728_-85.0186,31.86728,-85.0186,US,USA,United States,Georgia,US-GA,Quitman County,3710
31.86912_-102.5428,31.86912,-102.5428,US,USA,United States,Texas,US-TX,Ector County,4084
31.86932_-102.0315,31.86932,-102.0315,US,USA,United States,Texas,US-TX,Midland County,3048
31.86932_-90.44886,31.86932,-90.44886,US,USA,United States,Mississippi,US-MS,Copiah County,3283
31.86933_-102.0314,31.86933,-102.0314,US,USA,United States,Texas,US-TX,Midland County,4024
31.8694_-101.5207,31.8694,-101.5207,US,USA,United States,Texas,US-TX,Glasscock County,4537
31.86955_-85.39315,31.86955,-85.39315,US,USA,United States,Alabama,US-AL,Barbour County,3168
31.87952_-109.7512,31.87952,-109.7512,US,USA,United States,Arizona,US-AZ,Cochise County,4109
31.67661_-87.8308,31.67661,-87.8308,US,USA,United States,Alabama,US-AL,Clarke County,3291
31.6767_-92.16042,31.6767,-92.16042,US,USA,United States,Louisiana,US-LA,La Salle Parish,3483
31.70476_-98.11062,31.70476,-98.11062,US,USA,United States,Texas,US-TX,Hamilton County,2733
31.70483_-96.14915,31.70483,-96.14915,US,USA,United States,Texas,US-TX,Freestone County,4172
31.64078_-88.69576,31.64078,-88.69576,US,USA,United States,Mississippi,US-MS,Wayne County,4203
31.66636_-91.84686,31.66636,-91.84686,US,USA,United States,Louisiana,US-LA,Catahoula Parish,4263
31.88848_-100.5298,31.88848,-100.5298,US,USA,United States,Texas,US-TX,Coke County,4029
31.90043_-97.63441,31.90043,-97.63441,US,USA,United States,Texas,US-TX,Bosque County,3874
31.62617_-84.98009,31.62617,-84.98009,US,USA,United States,Georgia,US-GA,Clay County,3451
31.63324_-89.55254,31.63324,-89.55254,US,USA,United States,Mississippi,US-MS,Covington County,2640
31.82639_-81.49129,31.82639,-81.49129,US,USA,United States,Georgia,US-GA,Liberty County,5363
31.8264_-81.49129,31.8264,-81.49129,US,USA,United States,Georgia,US-GA,Liberty County,4150
31.83113_-99.97614,31.83113,-99.97614,US,USA,United States,Texas,US-TX,Runnels County,2871
31.83698_-95.16517,31.83698,-95.16517,US,USA,United States,Texas,US-TX,Cherokee County,5459
31.92932_-82.93899,31.92932,-82.93899,US,USA,United States,Georgia,US-GA,Telfair County,3496
31.94427_-92.63679,31.94427,-92.63679,US,USA,United States,Louisiana,US-LA,Winn Parish,3171
31.92289_-83.76806,31.92289,-83.76806,US,USA,United States,Georgia,US-GA,Crisp County,2890
31.91313_-89.91951,31.91313,-89.91951,US,USA,United States,Mississippi,US-MS,Simpson County,4581
31.91409_-108.7149,31.91409,-108.7149,US,USA,United States,New Mexico,US-NM,Hidalgo County,3150
31.52594_-110.8466,31.52594,-110.8466,US,USA,United States,Arizona,US-AZ,Santa Cruz County,3827
31.52911_-84.62449,31.52911,-84.62449,US,USA,United States,Georgia,US-GA,Calhoun County,4020
31.53239_-90.45393,31.53239,-90.45393,US,USA,United States,Mississippi,US-MS,Lincoln County,3824
31.53332_-84.21629,31.53332,-84.21629,US,USA,United States,Georgia,US-GA,Dougherty County,4383
31.54539_-96.58049,31.54539,-96.58049,US,USA,United States,Texas,US-TX,Limestone County,5382
31.54905_-82.84922,31.54905,-82.84922,US,USA,United States,Georgia,US-GA,Coffee County,3580
31.55022_-90.10695,31.55022,-90.10695,US,USA,United States,Mississippi,US-MS,Lawrence County,5616
